id,fecha,convocatoria,facultad,carrera,tipo_colegio,estado_pago,concepto,monto,paso_embudo
653,2023-02-17 08:50:03,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,250.07,3
4348,2023-02-17 11:11:28,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,219.57,1
437,2023-02-17 14:48:42,2023-I,Agronomía,Agronomía,Privado,Validado,Matrícula,440.13,3
1396,2023-02-17 23:16:07,2023-I,Agronomía,Agronomía,Privado,Validado,Inscripción,258.93,2
4245,2023-02-17 23:41:21,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,395.81,3
1105,2023-02-18 03:20:59,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,238.33,3
1405,2023-02-18 05:33:47,2023-I,Económicas,Economía,Privado,Validado,Examen,207.11,2
4192,2023-02-18 09:41:23,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Matrícula,460.6,1
2859,2023-02-18 11:38:31,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Examen,197.66,3
4334,2023-02-18 15:52:04,2023-I,Otras,Ing. Mecánica,Privado,Pendiente,Matrícula,491.5,1
103,2023-02-18 16:45:47,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Examen,198.25,3
4308,2023-02-18 18:08:33,2023-I,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,234.49,1
2908,2023-02-19 03:08:37,2023-I,Económicas,Administración,Privado,Validado,Inscripción,229.57,3
2174,2023-02-19 08:31:26,2023-I,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,232.07,3
3632,2023-02-19 18:08:23,2023-I,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,237.64,3
4486,2023-02-19 19:30:23,2023-I,Económicas,Contabilidad,Estatal,Validado,Examen,235.48,3
4566,2023-02-20 01:40:28,2023-I,Económicas,Administración,Privado,Pendiente,Inscripción,299.12,1
729,2023-02-20 04:05:34,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,363.68,3
761,2023-02-20 04:32:17,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,404.17,3
3776,2023-02-20 20:28:02,2023-I,Otras,Ing. Mecánica,Privado,Pendiente,Otros,121.94,1
105,2023-02-20 23:26:11,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,254.65,3
4393,2023-02-21 00:52:28,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,224.83,3
639,2023-02-21 01:32:13,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,217.27,1
1561,2023-02-21 02:27:50,2023-I,Otras,Desarrollo Rural,Privado,Validado,Inscripción,256.6,3
1512,2023-02-21 09:07:21,2023-I,RRNN,Ing. RRNN,Privado,Pendiente,Matrícula,376.65,1
799,2023-02-21 13:22:30,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,377.76,3
4969,2023-02-21 14:11:57,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Inscripción,241.48,1
3563,2023-02-21 14:26:23,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Otros,113.02,3
2930,2023-02-22 04:52:25,2023-I,Zootecnia,Zootecnia,Estatal,Observado,Inscripción,224.62,1
735,2023-02-22 11:51:44,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,282.96,2
3150,2023-02-23 02:34:06,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,204.29,2
1957,2023-02-23 09:52:44,2023-I,Económicas,Administración,Estatal,Pendiente,Inscripción,242.97,1
2106,2023-02-23 17:17:57,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Otros,90.58,3
3330,2023-02-23 17:49:37,2023-I,Económicas,Contabilidad,Estatal,Validado,Inscripción,239.76,2
249,2023-02-23 18:40:39,2023-I,Económicas,Economía,Privado,Pendiente,Examen,241.02,1
3619,2023-02-24 03:03:59,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,405.01,3
4701,2023-02-24 03:04:26,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Examen,249.84,1
678,2023-02-24 03:45:21,2023-I,RRNN,Ing. Ambiental,Estatal,Validado,Examen,191.35,3
3110,2023-02-24 11:07:25,2023-I,RRNN,Ing. Ambiental,Estatal,Validado,Inscripción,271.73,2
2527,2023-02-24 11:14:26,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,71.57,2
3178,2023-02-24 13:07:33,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,246.52,3
3954,2023-02-24 13:32:18,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,245.95,3
4082,2023-02-24 17:21:39,2023-I,Otras,Ing. Mecánica,Privado,Validado,Constancias,74.52,3
2482,2023-02-24 17:25:13,2023-I,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,221.36,1
7,2023-02-24 22:15:43,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,287.85,3
4462,2023-02-25 05:03:22,2023-I,Zootecnia,Zootecnia,Estatal,Pendiente,Otros,116.66,1
727,2023-02-25 05:38:59,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,172.61,3
4925,2023-02-25 11:58:51,2023-I,Agronomía,Agronomía,Estatal,Validado,Matrícula,452.15,3
882,2023-02-25 17:30:28,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,452.26,3
847,2023-02-25 19:33:02,2023-I,RRNN,Ing. Forestal,Estatal,Observado,Otros,97.97,1
3144,2023-02-25 19:57:49,2023-I,Económicas,Administración,Estatal,Observado,Examen,243.76,1
814,2023-02-25 20:16:51,2023-I,Agronomía,Agronomía,Estatal,Validado,Matrícula,459.24,3
1140,2023-02-25 20:38:00,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,203.96,3
4133,2023-02-26 00:15:27,2023-I,Económicas,Contabilidad,Estatal,Validado,Matrícula,426.01,3
205,2023-02-26 02:57:24,2023-I,Otras,Desarrollo Rural,Privado,Validado,Examen,248.01,3
4411,2023-02-26 03:25:32,2023-I,Zootecnia,Zootecnia,Privado,Observado,Inscripción,239.28,1
921,2023-02-26 06:18:26,2023-I,RRNN,Ing. Ambiental,Privado,Validado,Otros,140.9,2
4319,2023-02-26 10:06:55,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,218.19,2
3919,2023-02-26 10:42:30,2023-I,Económicas,Economía,Privado,Validado,Matrícula,457.02,3
3088,2023-02-26 11:43:47,2023-I,Agronomía,Agronomía,Estatal,Validado,Matrícula,419.3,3
1015,2023-02-26 15:26:11,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Examen,165.15,1
3227,2023-02-26 23:31:06,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,235.6,1
2471,2023-02-27 01:42:34,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,471.52,3
3833,2023-02-27 02:32:10,2023-I,Económicas,Contabilidad,Estatal,Observado,Matrícula,462.19,1
1733,2023-02-27 10:51:26,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,162.17,3
108,2023-02-27 20:28:07,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Matrícula,497.66,1
110,2023-02-28 12:28:52,2023-I,Zootecnia,Zootecnia,Privado,Validado,Inscripción,287.04,3
2463,2023-02-28 18:46:35,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,159.23,3
1340,2023-02-28 20:22:28,2023-I,Agronomía,Agronomía,Estatal,Validado,Matrícula,402.34,3
1455,2023-03-01 00:28:41,2023-I,Otras,Ing. Mecánica,Privado,Validado,Inscripción,272.03,3
1685,2023-03-01 06:10:20,2023-I,Otras,Ing. Mecánica,Privado,Observado,Matrícula,375.02,1
4574,2023-03-01 06:42:52,2023-I,Económicas,Administración,Privado,Validado,Examen,200.97,3
2888,2023-03-01 07:03:13,2023-I,Zootecnia,Zootecnia,Privado,Validado,Examen,234.71,2
1447,2023-03-01 13:51:36,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,416.46,3
475,2023-03-01 16:13:43,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Inscripción,256.85,1
2039,2023-03-01 19:33:18,2023-I,Zootecnia,Zootecnia,Privado,Validado,Matrícula,470.19,3
4179,2023-03-02 00:25:31,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Constancias,30.32,1
2989,2023-03-02 01:05:58,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,200.17,3
3515,2023-03-02 02:39:56,2023-I,Económicas,Contabilidad,Estatal,Validado,Examen,168.97,3
2200,2023-03-02 04:55:06,2023-I,RRNN,Ing. RRNN,Privado,Validado,Inscripción,202.42,3
2491,2023-03-02 06:33:07,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,181.18,3
3457,2023-03-02 06:43:37,2023-I,Económicas,Economía,Privado,Validado,Examen,168.98,2
2358,2023-03-02 08:20:05,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,249.59,3
1833,2023-03-02 17:42:34,2023-I,Económicas,Economía,Privado,Validado,Inscripción,259.25,2
202,2023-03-02 19:09:46,2023-I,Otras,Ing. Mecánica,Privado,Validado,Inscripción,237.69,2
1368,2023-03-02 22:56:32,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,429.98,3
1346,2023-03-03 03:42:22,2023-I,RRNN,Ing. RRNN,Privado,Validado,Matrícula,412.48,3
248,2023-03-03 04:56:56,2023-I,Económicas,Administración,Privado,Validado,Inscripción,261.41,2
1403,2023-03-03 11:52:52,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,227.56,2
2014,2023-03-03 16:52:01,2023-I,Económicas,Economía,Privado,Validado,Matrícula,425.78,3
4966,2023-03-03 17:51:42,2023-I,RRNN,Ing. Conser. Suelos,Privado,Pendiente,Examen,223.86,1
4570,2023-03-03 19:51:40,2023-I,Zootecnia,Zootecnia,Privado,Pendiente,Otros,101.24,1
4744,2023-03-04 07:03:01,2023-I,Económicas,Economía,Estatal,Validado,Matrícula,475.29,3
3468,2023-03-04 11:28:36,2023-I,Agronomía,Agronomía,Privado,Validado,Examen,206.84,3
2351,2023-03-04 12:06:14,2023-I,RRNN,Ing. Forestal,Estatal,Pendiente,Inscripción,226.29,1
4256,2023-03-04 12:29:40,2023-I,Económicas,Contabilidad,Estatal,Validado,Inscripción,259.3,2
1291,2023-03-04 12:42:42,2023-I,RRNN,Ing. RRNN,Estatal,Observado,Examen,227.0,1
1641,2023-03-05 01:37:43,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Examen,202.53,1
3640,2023-03-05 07:39:11,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,275.02,1
4624,2023-03-05 18:18:50,2023-I,Económicas,Economía,Estatal,Validado,Matrícula,359.68,3
3035,2023-03-05 19:02:19,2023-I,Económicas,Administración,Estatal,Validado,Examen,174.1,3
1514,2023-03-06 10:50:38,2023-I,Económicas,Contabilidad,Privado,Validado,Inscripción,266.09,3
2621,2023-03-06 15:18:56,2023-I,Agronomía,Agronomía,Privado,Validado,Examen,190.48,2
1845,2023-03-06 19:57:02,2023-I,RRNN,Ing. RRNN,Privado,Pendiente,Inscripción,287.94,1
1885,2023-03-07 10:24:41,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,166.88,3
1904,2023-03-07 21:32:01,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,172.15,3
1976,2023-03-08 02:36:23,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,207.6,3
2638,2023-03-08 07:01:01,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,202.54,3
2665,2023-03-08 07:24:11,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,227.3,2
2044,2023-03-08 08:16:04,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Examen,171.49,2
1863,2023-03-08 08:35:30,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,357.55,3
4808,2023-03-08 12:05:04,2023-I,Agronomía,Agronomía,Estatal,Observado,Matrícula,350.71,1
516,2023-03-08 15:28:57,2023-I,Económicas,Contabilidad,Estatal,Validado,Constancias,71.58,2
2688,2023-03-09 04:44:48,2023-I,Agronomía,Agronomía,Privado,Validado,Examen,204.63,2
1088,2023-03-09 12:25:18,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,215.31,3
790,2023-03-09 23:40:17,2023-I,Otras,Ing. Mecánica,Privado,Validado,Examen,222.6,3
2619,2023-03-10 03:07:03,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Constancias,65.95,2
3134,2023-03-10 10:17:26,2023-I,Zootecnia,Zootecnia,Privado,Validado,Examen,175.22,2
1850,2023-03-10 11:43:28,2023-I,Económicas,Administración,Estatal,Validado,Inscripción,261.13,3
3871,2023-03-10 15:22:42,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,222.1,3
1029,2023-03-10 19:16:38,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,216.61,2
222,2023-03-10 19:30:05,2023-I,Económicas,Economía,Estatal,Pendiente,Examen,247.25,1
3836,2023-03-11 03:31:28,2023-I,Zootecnia,Zootecnia,Privado,Validado,Matrícula,427.67,3
3177,2023-03-11 06:40:49,2023-I,Agronomía,Agronomía,Privado,Validado,Matrícula,379.88,3
96,2023-03-11 12:56:34,2023-I,Agronomía,Agronomía,Privado,Validado,Examen,226.54,3
562,2023-03-11 14:07:58,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Examen,185.73,3
4231,2023-03-11 20:33:28,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,278.61,3
3963,2023-03-12 03:09:16,2023-I,Agronomía,Agronomía,Privado,Pendiente,Matrícula,462.09,1
1871,2023-03-12 03:30:59,2023-I,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,212.38,2
4634,2023-03-12 05:30:53,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,230.14,2
1142,2023-03-12 09:35:08,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,170.63,2
1103,2023-03-12 14:57:07,2023-I,Económicas,Administración,Privado,Validado,Matrícula,497.48,3
1584,2023-03-12 17:58:08,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,212.34,3
3845,2023-03-12 20:03:34,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,214.3,2
2133,2023-03-12 22:25:57,2023-I,Económicas,Administración,Estatal,Validado,Otros,89.17,3
1899,2023-03-12 23:59:31,2023-I,RRNN,Ing. Ambiental,Estatal,Validado,Otros,101.25,2
424,2023-03-13 01:22:21,2023-I,Zootecnia,Zootecnia,Estatal,Observado,Examen,166.37,1
3566,2023-03-13 05:27:57,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,269.26,1
3709,2023-03-13 09:39:27,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,218.39,1
3427,2023-03-14 06:36:27,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,276.84,2
3940,2023-03-14 06:55:49,2023-I,Económicas,Economía,Privado,Validado,Matrícula,366.17,3
2213,2023-03-14 09:54:49,2023-I,Agronomía,Agronomía,Privado,Validado,Constancias,63.47,2
186,2023-03-14 10:28:15,2023-I,Zootecnia,Zootecnia,Privado,Pendiente,Examen,199.19,1
1491,2023-03-15 00:08:17,2023-I,Otras,Desarrollo Rural,Privado,Validado,Matrícula,439.14,3
1196,2023-03-15 03:44:48,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Matrícula,426.79,1
166,2023-03-15 05:22:20,2023-I,Económicas,Economía,Privado,Validado,Inscripción,294.34,3
559,2023-03-15 09:12:35,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,239.86,3
4992,2023-03-15 11:44:59,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,297.66,2
3338,2023-03-15 12:35:35,2023-I,Otras,Ing. Mecánica,Privado,Validado,Inscripción,287.76,3
266,2023-03-15 18:24:45,2023-I,Económicas,Contabilidad,Estatal,Validado,Matrícula,467.54,3
187,2023-03-15 21:59:42,2023-I,Otras,Ing. Mecánica,Privado,Validado,Constancias,59.83,3
962,2023-03-15 22:14:23,2023-I,Agronomía,Agronomía,Privado,Pendiente,Examen,242.9,1
1757,2023-03-16 00:45:03,2023-I,RRNN,Ing. Conser. Suelos,Estatal,Validado,Examen,182.25,2
2784,2023-03-16 02:02:14,2023-I,RRNN,Ing. RRNN,Estatal,Validado,Constancias,79.26,3
1777,2023-03-16 07:15:05,2023-I,Zootecnia,Zootecnia,Privado,Validado,Examen,192.44,3
4026,2023-03-16 10:14:52,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Otros,133.6,3
2867,2023-03-16 10:28:11,2023-I,Económicas,Economía,Privado,Validado,Constancias,53.97,3
3436,2023-03-16 16:53:59,2023-I,Zootecnia,Zootecnia,Privado,Validado,Constancias,72.85,3
1382,2023-03-16 23:24:29,2023-I,Zootecnia,Zootecnia,Privado,Validado,Examen,227.59,3
484,2023-03-17 00:18:40,2023-I,Económicas,Contabilidad,Estatal,Validado,Matrícula,489.17,3
3775,2023-03-17 02:41:40,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Examen,213.28,2
3642,2023-03-17 07:48:54,2023-I,RRNN,Ing. RRNN,Privado,Validado,Examen,235.11,2
910,2023-03-17 08:30:30,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Constancias,51.34,3
675,2023-03-17 14:41:35,2023-I,Económicas,Administración,Estatal,Observado,Matrícula,440.84,1
4484,2023-03-17 19:50:34,2023-I,Económicas,Administración,Privado,Validado,Inscripción,250.22,3
4902,2023-03-17 21:11:10,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,58.15,3
1373,2023-03-17 22:06:11,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,464.85,3
3075,2023-03-18 04:59:51,2023-I,Económicas,Contabilidad,Estatal,Validado,Inscripción,264.79,2
768,2023-03-18 12:43:17,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,233.58,3
2454,2023-03-18 15:49:26,2023-I,Agronomía,Agronomía,Privado,Validado,Inscripción,258.47,3
4707,2023-03-18 20:15:10,2023-I,Económicas,Contabilidad,Estatal,Validado,Inscripción,207.81,2
1034,2023-03-19 00:58:28,2023-I,Agronomía,Agronomía,Estatal,Validado,Matrícula,388.37,3
4069,2023-03-19 04:37:05,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,416.91,3
1644,2023-03-19 04:40:16,2023-I,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,287.44,1
643,2023-03-19 09:35:29,2023-I,RRNN,Ing. Ambiental,Privado,Validado,Matrícula,357.13,3
830,2023-03-19 10:01:08,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,259.83,2
3380,2023-03-20 07:46:48,2023-I,Económicas,Economía,Estatal,Validado,Inscripción,226.21,3
1480,2023-03-20 08:21:06,2023-I,Agronomía,Agronomía,Privado,Validado,Examen,159.1,3
1107,2023-03-20 11:56:59,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,207.04,3
1848,2023-03-20 14:18:47,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Examen,230.1,1
1921,2023-03-20 19:59:48,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Otros,53.36,2
4382,2023-03-20 22:33:00,2023-I,Económicas,Economía,Estatal,Validado,Otros,141.86,3
4364,2023-03-21 08:49:02,2023-I,Zootecnia,Zootecnia,Privado,Observado,Matrícula,363.81,1
2921,2023-03-21 10:25:38,2023-I,Zootecnia,Zootecnia,Privado,Validado,Inscripción,286.52,3
2637,2023-03-21 11:04:11,2023-I,Zootecnia,Zootecnia,Estatal,Pendiente,Examen,179.62,1
4941,2023-03-21 14:48:08,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,406.42,3
1376,2023-03-21 16:44:55,2023-I,Económicas,Administración,Estatal,Validado,Examen,168.97,3
798,2023-03-22 03:16:27,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,181.19,2
179,2023-03-22 11:04:41,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,39.86,2
1093,2023-03-22 11:43:03,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,262.65,3
1499,2023-03-22 16:38:28,2023-I,Económicas,Contabilidad,Estatal,Validado,Matrícula,474.79,3
3294,2023-03-22 22:33:14,2023-I,Agronomía,Agronomía,Privado,Pendiente,Examen,198.14,1
4392,2023-03-22 23:01:34,2023-I,Económicas,Economía,Estatal,Validado,Examen,152.49,2
4773,2023-03-23 04:56:20,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Examen,175.65,1
1676,2023-03-23 04:59:18,2023-I,Económicas,Contabilidad,Privado,Validado,Matrícula,469.06,3
381,2023-03-23 18:37:02,2023-I,Otras,Ing. Mecánica,Privado,Validado,Examen,222.34,2
3843,2023-03-23 18:50:12,2023-I,Otras,Desarrollo Rural,Estatal,Validado,Examen,178.44,3
2469,2023-03-23 21:09:43,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,189.17,2
586,2023-03-24 08:51:25,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,371.37,3
275,2023-03-24 10:02:34,2023-I,Económicas,Administración,Estatal,Pendiente,Examen,174.41,1
813,2023-03-24 10:18:40,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,284.07,2
1937,2023-03-24 11:27:12,2023-I,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,292.75,2
621,2023-03-25 00:27:13,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,194.89,2
4025,2023-03-25 03:27:20,2023-I,Zootecnia,Zootecnia,Privado,Validado,Matrícula,433.99,3
3957,2023-03-25 11:04:05,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,164.88,2
4487,2023-03-25 13:26:26,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,352.68,3
680,2023-03-25 15:01:18,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,264.88,3
356,2023-03-25 18:33:54,2023-I,Agronomía,Agronomía,Estatal,Pendiente,Examen,243.2,1
810,2023-03-25 21:36:44,2023-I,RRNN,Ing. RRNN,Privado,Validado,Examen,151.57,3
3250,2023-03-26 04:30:09,2023-I,RRNN,Ing. RRNN,Privado,Validado,Examen,222.82,3
3964,2023-03-26 04:50:02,2023-I,Agronomía,Agronomía,Estatal,Validado,Constancias,59.3,2
4258,2023-03-26 17:15:22,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,185.95,2
4517,2023-03-26 21:15:10,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,296.88,2
1983,2023-03-27 02:41:18,2023-I,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Inscripción,278.21,1
2146,2023-03-27 04:56:25,2023-I,Económicas,Administración,Estatal,Pendiente,Examen,178.18,1
725,2023-03-27 13:50:08,2023-I,Zootecnia,Zootecnia,Privado,Observado,Inscripción,291.72,1
2058,2023-03-27 14:05:11,2023-I,RRNN,Ing. Conser. Suelos,Privado,Validado,Otros,149.94,3
4437,2023-03-27 17:33:24,2023-I,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,270.61,3
545,2023-03-27 19:55:38,2023-I,Económicas,Contabilidad,Estatal,Validado,Examen,209.04,2
3667,2023-03-27 19:57:19,2023-I,Agronomía,Agronomía,Estatal,Validado,Examen,186.42,3
1174,2023-03-28 02:09:20,2023-I,Otras,Desarrollo Rural,Privado,Validado,Examen,174.71,2
66,2023-03-28 09:08:42,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,286.4,3
1552,2023-03-28 17:05:28,2023-I,Agronomía,Agronomía,Estatal,Observado,Inscripción,223.93,1
4391,2023-03-28 20:43:48,2023-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,244.12,2
4474,2023-03-29 03:33:23,2023-I,Agronomía,Agronomía,Estatal,Validado,Inscripción,232.03,3
4109,2023-03-29 06:53:43,2023-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,231.92,2
2083,2023-03-29 09:05:10,2023-I,Económicas,Administración,Estatal,Validado,Examen,232.48,3
2319,2023-03-30 02:48:42,2023-I,Otras,Ing. Mecánica,Privado,Validado,Inscripción,223.6,3
